,translation_G1_1,translation_G1_2,translation_G1_3,translation_G2M_1,translation_G2M_2,translation_G2M_3,translation_MG1_1,translation_MG1_2,translation_MG1_3,translation_S_1,translation_S_2,translation_S_3
206,20.55366,20.86461,20.815739999999998,21.08096,,20.30552,20.57348,20.2867,19.93589,20.48444,20.06999,20.72725
207,,19.92483,21.11826,21.01774,,21.42152,20.72126,20.79352,,,,
208,23.17321,23.96199,24.71633,24.373910000000002,24.62399,25.62494,24.65436,24.9367,24.03951,23.51087,24.0035,22.70685
209,23.36746,22.977339999999998,23.48984,23.99213,23.55976,24.39264,23.99196,23.095,22.98048,24.03993,23.44114,24.791929999999997
210,26.57002,26.46365,26.6147,28.702659999999998,28.059,28.71898,28.39084,28.044529999999998,27.95321,27.34883,27.157790000000002,27.403890000000004
211,19.99576,,20.61944,,21.46314,21.95638,20.08343,19.652160000000002,20.68346,,,
212,21.416529999999998,22.58036,21.99749,23.368129999999997,22.31266,23.675620000000002,23.2894,22.42923,22.8155,23.94539,23.111729999999998,23.02965
213,25.54029,25.34028,25.35505,25.463260000000002,24.443479999999997,25.30309,24.68822,25.36973,25.13512,24.240820000000003,23.1317,24.73753
214,25.04293,24.60716,24.99925,24.45801,24.28722,25.226779999999998,25.0554,24.81656,23.91159,24.071939999999998,24.15019,24.622429999999998
215,23.756439999999998,22.15168,23.951629999999998,23.56941,23.0485,24.416539999999998,23.73779,23.18271,22.53464,22.14722,22.756339999999998,24.00127
216,24.500999999999998,25.333679999999998,24.67912,25.06842,25.17725,25.68771,25.2671,24.95051,25.38877,24.2006,24.78027,23.410020000000003
217,30.19202,30.222279999999998,30.29417,30.10874,30.206409999999998,30.475859999999997,29.94336,29.68062,29.246509999999997,30.31506,29.99564,29.20322
218,24.54734,24.5679,24.32155,24.469179999999998,24.08245,25.01069,24.55929,23.89726,24.39473,24.60031,24.1943,24.52277
219,32.12084,32.35461,31.95903,31.94629,31.43331,31.95123,32.21512,31.9152,31.672490000000003,31.85412,32.01558,31.75605
220,24.69003,24.98185,25.19001,25.95644,25.46385,26.65403,26.006870000000003,25.36469,25.18865,25.17501,25.11736,25.59457
221,23.00019,23.62321,23.69254,23.45513,23.345029999999998,25.02327,23.45174,23.681639999999998,22.991220000000002,23.10851,23.44771,23.28503
222,27.403159999999996,28.515520000000002,27.483159999999998,27.498920000000002,27.00592,28.452890000000004,27.53838,27.369529999999997,27.254490000000004,28.70045,28.92281,27.497090000000004
223,26.03511,26.00475,26.23692,26.318620000000003,25.44828,26.41035,26.49499,26.1449,24.95429,25.60162,25.66609,26.33933
224,24.683410000000002,24.70298,24.87399,25.27006,24.75776,25.96175,25.154529999999998,24.7006,24.74868,24.39113,24.35991,25.031999999999996
225,23.851860000000002,23.65567,24.30716,24.89786,24.52427,25.65785,24.42458,23.89347,23.8147,23.71198,23.579,23.482470000000003
226,22.8506,22.42073,22.09317,23.21846,23.83277,24.0023,23.20506,22.12581,23.15447,22.72598,20.958370000000002,21.46702
227,23.21978,23.82075,23.69742,23.82658,23.32636,24.567439999999998,24.212229999999998,24.05499,23.84307,23.54486,23.79213,23.73169
228,22.27264,21.351860000000002,,22.470679999999998,20.63316,,22.497510000000002,,20.89527,21.1249,20.2397,
229,23.69487,24.26849,24.37663,24.95056,23.7966,25.20576,24.85396,23.78766,23.53979,24.1206,24.981679999999997,23.69254
230,25.24598,25.60085,25.871010000000002,26.18221,25.56808,26.32027,25.74109,25.71301,25.25003,25.12806,25.656679999999998,25.874270000000003
231,,20.672279999999997,22.0711,19.83302,21.31235,20.96769,19.72366,21.61,20.1225,20.01482,19.65438,20.33549
232,26.29938,26.1139,26.65417,26.92773,26.266140000000004,27.630340000000004,26.778190000000002,26.279020000000003,26.25638,25.75483,25.96831,26.52024
233,26.51854,26.45826,26.36232,26.307579999999998,25.73668,26.8399,26.3142,26.36968,25.955,26.2894,26.33908,26.27893
234,23.22515,23.7043,24.02926,23.83287,23.479879999999998,24.186989999999998,24.318720000000003,23.05876,23.089570000000002,23.15519,23.47927,23.49704
235,24.693170000000002,24.83759,24.99127,25.24619,24.219929999999998,25.23852,24.837979999999998,24.7239,24.4996,24.14787,24.24016,25.32797
236,26.29836,26.54342,26.451929999999997,26.31038,26.09422,26.831229999999998,25.81345,25.92302,25.44623,25.956970000000002,26.053079999999998,26.599040000000002
237,23.39571,23.32649,23.125970000000002,22.39519,22.45601,23.97062,23.13063,22.960279999999997,22.05556,22.92841,23.02763,23.33006
238,21.99635,21.933870000000002,22.316229999999997,21.81139,,22.331889999999998,21.8408,21.3849,,,21.96226,22.422060000000002
239,21.570520000000002,22.34082,21.48237,22.7219,22.12947,22.751279999999998,22.145970000000002,21.92922,21.90621,21.66731,21.86446,22.33025
240,21.8625,22.08073,21.81495,22.01417,21.54468,22.17466,21.48232,20.80365,23.107,21.57639,21.82881,23.01959
241,23.08824,23.2006,23.44012,23.45174,22.63101,24.186989999999998,23.588179999999998,22.927989999999998,23.159860000000002,21.986829999999998,22.518810000000002,22.589370000000002
242,22.2641,23.100720000000003,23.02994,23.0372,22.290470000000003,23.379279999999998,22.92579,22.56735,22.40914,22.345679999999998,23.35595,21.98284
243,23.45939,23.58084,23.817529999999998,23.68742,23.2571,23.10426,23.4784,22.73382,23.030070000000002,22.96667,23.10056,23.32265
244,25.63237,25.74278,25.57519,26.139129999999998,25.78671,26.4188,25.505879999999998,25.427039999999998,25.99257,26.04416,25.87162,26.16995
245,26.06219,26.710829999999998,26.575570000000003,25.940360000000002,25.97404,26.389640000000004,26.466440000000002,26.464209999999998,25.96598,25.89157,25.806829999999998,25.48379
246,23.48947,23.02295,23.45136,22.570079999999997,21.3118,23.67831,22.49351,22.02144,22.07907,23.77816,23.10974,23.49534
247,26.68003,26.582759999999997,26.59491,26.39797,25.77508,26.77555,26.483179999999997,26.354190000000003,25.94601,25.75096,26.17594,26.480929999999997
248,22.38564,22.23585,22.70946,22.45468,21.400879999999997,22.930670000000003,22.5682,22.39796,22.11861,21.77076,22.003020000000003,21.6897
249,25.9562,26.19764,25.97351,26.12753,25.53395,26.58635,26.006970000000003,26.220129999999997,25.6818,25.23173,25.749370000000003,25.67885
250,23.86863,23.66449,24.13281,24.15128,23.308000000000003,24.10229,24.33674,23.68432,23.18374,23.7681,23.76132,23.99473
251,22.83784,23.09218,23.30159,23.35662,22.60248,23.68421,23.628339999999998,23.05994,22.88092,22.40598,22.87262,23.34286
252,23.191110000000002,22.4946,22.77419,23.92388,23.2349,24.12935,23.503610000000002,23.847089999999998,22.61751,23.26055,22.872239999999998,23.51171
253,22.036579999999997,21.232039999999998,21.74341,22.11528,21.49561,21.20192,22.09809,22.19015,21.858929999999997,22.15638,22.01062,21.99873
254,23.41403,23.09764,23.43454,23.67142,22.675279999999997,24.42886,23.67906,23.060010000000002,22.8441,22.901670000000003,23.80637,23.60964
255,22.83387,21.642670000000003,23.14013,23.23379,21.48763,21.41524,22.104570000000002,21.99673,22.165760000000002,21.308139999999998,21.367520000000003,23.006610000000002
256,27.34773,27.52992,27.686459999999997,27.58785,26.9447,27.626170000000002,27.56747,27.44758,27.31847,26.9662,27.0877,27.3955
257,20.45744,20.523629999999997,,20.535829999999997,,21.0034,21.27555,,20.50349,,19.98899,21.17316
258,24.18352,24.08472,24.59412,24.02259,24.32951,24.280160000000002,24.27234,23.52528,23.36373,23.385479999999998,23.14527,23.135289999999998
259,20.995829999999998,20.0547,20.77587,21.26259,20.43532,22.13737,,20.61153,,20.32915,20.42245,21.82404
260,24.243579999999998,24.70909,24.46276,24.89878,24.09507,25.67853,23.568479999999997,24.42976,23.702820000000003,22.59222,24.65922,24.69843
261,25.95309,25.89495,26.05829,26.46681,25.35847,26.740209999999998,26.404840000000004,25.86488,24.63162,24.68303,25.13305,26.012079999999997
262,23.72495,24.304029999999997,23.83248,24.319760000000002,23.4353,23.59355,23.89948,23.89236,23.44202,23.60671,24.18208,23.92152
263,21.24307,21.11076,22.30254,22.497770000000003,21.71112,23.74837,23.07891,19.57633,21.35332,21.2465,20.7362,21.59017
264,25.7634,25.52704,26.06975,25.89931,25.44591,26.00984,25.94965,25.505670000000002,25.57225,25.65012,25.73761,26.12633
265,24.66514,25.33936,24.869239999999998,24.92882,24.19828,25.30734,25.11811,24.85667,24.33879,24.03649,24.127779999999998,24.61757
266,25.55544,25.3348,25.60139,26.01389,24.882179999999998,26.75545,25.992739999999998,25.84113,25.14562,25.06089,25.19974,25.927410000000002
267,23.194589999999998,23.514120000000002,23.19421,22.90182,22.36597,22.4469,21.94435,22.844929999999998,22.41413,,,
268,22.84057,22.941470000000002,22.69192,23.3396,22.3108,23.76365,23.116529999999997,22.427670000000003,22.175179999999997,22.51651,23.16406,22.967670000000002
269,22.37454,21.63516,22.45025,21.88751,21.9619,21.893710000000002,21.939729999999997,21.4767,22.25759,20.544529999999998,20.427979999999998,21.72501
270,23.936429999999998,24.059279999999998,24.00385,23.10374,22.348329999999997,24.23476,,23.30424,23.16306,22.0843,22.50787,23.80754
271,23.941010000000002,24.14554,24.43593,24.566570000000002,23.94145,24.93233,23.81929,24.021739999999998,22.50828,23.65119,24.00445,24.39284
272,24.91036,25.261120000000002,25.46251,25.77178,24.74622,25.902739999999998,25.052670000000003,27.371940000000002,24.5257,25.21516,24.82464,24.880029999999998
273,22.549570000000003,21.841920000000002,25.11969,23.050810000000002,21.29019,22.17679,,21.76414,24.94333,21.34846,24.53196,21.74604
274,22.24194,22.71775,22.2858,22.36522,21.77768,22.7318,23.04285,22.3751,22.014310000000002,21.45724,23.139129999999998,22.88859
275,,20.57302,20.00895,,22.363570000000003,26.541990000000002,21.89911,,,21.1182,,20.37496
276,24.62031,24.53677,23.955,24.6536,23.893279999999997,25.66392,24.81436,24.31015,23.77535,24.32505,25.90963,25.03036
277,22.40899,22.45252,22.86039,24.849,24.5956,25.535429999999998,24.03313,24.10621,23.177960000000002,23.60975,24.0554,23.85224
278,24.24351,24.43352,24.535339999999998,24.504579999999997,24.329710000000002,25.40393,24.508329999999997,24.20777,23.636,24.723589999999998,24.63251,24.580029999999997
279,21.81738,,21.59751,20.81363,,,,,,20.616120000000002,20.62373,21.14096
280,20.430429999999998,20.55187,,20.47823,22.44983,21.27019,19.130689999999998,20.08278,21.949920000000002,22.557,21.74595,20.87755
281,21.95865,22.727520000000002,22.08974,22.3735,21.23421,22.72615,22.21795,22.2937,21.13157,20.18132,19.60513,21.36554
282,21.92705,23.14333,22.448620000000002,24.02056,22.46291,23.14464,22.4279,22.78895,22.395979999999998,23.16681,23.26585,23.28051
283,24.95704,24.866889999999998,24.938670000000002,24.69216,24.20658,25.36469,24.90394,24.802229999999998,24.39767,24.21,24.13414,24.43167
284,24.79159,23.78477,23.47766,25.40766,23.070529999999998,24.83716,24.826629999999998,23.212120000000002,23.29502,24.68694,23.826970000000003,24.97404
285,21.60662,21.84368,22.53431,22.90253,22.30218,23.33142,22.6909,21.97232,21.56379,22.80333,21.29165,22.44567
286,24.835279999999997,24.36753,24.74109,24.38929,23.93265,25.59725,24.387320000000003,24.58944,24.33858,24.6953,24.38726,25.37849
287,19.96719,,,,,,20.24621,,,,,
288,20.68936,20.93618,,,20.352079999999997,24.62361,20.10367,20.54255,19.834870000000002,23.84163,21.10649,21.41741
289,22.90661,23.39989,23.480620000000002,24.61768,23.88064,24.90311,24.04277,23.766679999999997,23.28037,23.30494,22.80957,23.247239999999998
290,21.530739999999998,20.749029999999998,21.25805,23.33211,22.5683,22.66241,22.50768,22.24832,22.290020000000002,22.385820000000002,21.226760000000002,22.40803
291,23.25166,23.37769,23.18705,23.543329999999997,23.40769,23.48849,24.24858,23.46911,22.81794,23.38482,22.86318,23.06176
292,25.16787,25.50839,25.2627,25.3681,25.10001,25.62078,24.70962,24.37544,24.25379,26.326970000000003,26.4663,26.593059999999998
293,22.694979999999997,22.8559,22.79271,22.730970000000003,22.22999,23.38443,22.37494,22.70255,22.5024,22.37679,21.80869,22.295579999999998
294,21.32597,21.446579999999997,21.2912,21.4405,23.94405,,21.18628,21.05801,20.9226,21.37782,23.447960000000002,
295,21.786720000000003,21.35353,21.26115,21.5121,21.23836,22.05811,21.85125,22.16106,21.43125,20.81699,20.974,21.63383
296,,,,,,,,,,20.082520000000002,20.52669,21.14712
297,23.26914,22.77507,22.88174,23.64361,22.31155,23.42124,23.58256,22.99326,22.48969,22.45949,22.70143,23.392310000000002
298,22.23585,22.52358,22.51422,22.2615,21.42747,21.78835,22.52886,21.90194,20.19388,21.57672,21.360889999999998,22.86285
299,,,,,19.939770000000003,,,,20.91568,20.59505,20.933729999999997,
300,23.336470000000002,23.91934,23.24098,23.953670000000002,24.072589999999998,24.535220000000002,22.53429,23.23421,23.313270000000003,24.68982,24.82026,24.44095
301,23.35931,24.045679999999997,24.18843,23.98355,23.12816,23.91689,24.306820000000002,24.0466,22.79994,23.227320000000002,23.33565,23.59092
302,22.17825,20.00977,21.83823,,,,21.454829999999998,19.94106,,19.65993,19.20495,20.0654
303,23.10537,23.46189,22.67342,23.03342,22.93657,24.34306,23.20115,23.7006,23.3123,22.154529999999998,22.04946,21.09236
304,21.55023,20.43969,20.1706,20.99879,19.49703,21.99766,21.97278,20.75303,21.28042,19.6125,20.77571,20.47546
305,22.143079999999998,22.32989,21.72305,21.672279999999997,22.39752,22.93733,22.57217,21.660320000000002,22.790210000000002,21.77205,21.99404,21.809079999999998
306,21.64077,21.43048,21.96459,22.90716,22.83409,24.64356,23.19695,23.13715,22.324460000000002,23.23251,23.1398,22.85516
307,24.7305,24.65655,25.0121,24.386470000000003,24.30654,23.95518,24.6519,24.73355,24.448529999999998,24.561220000000002,23.998,24.50525
308,24.00325,24.1439,24.12621,24.14631,24.09933,25.51331,25.2296,24.64229,24.09852,23.55462,24.26614,24.22472
309,24.697210000000002,25.0109,25.22022,24.913829999999997,24.445439999999998,25.4473,25.251910000000002,24.86283,24.62439,24.45061,24.57294,24.8126
310,24.392570000000003,24.488670000000003,24.44044,24.78601,23.33374,25.77836,24.87661,24.1943,23.46001,23.82891,23.906010000000002,24.87051
311,20.94913,21.15524,21.75299,20.85772,21.1404,23.171999999999997,21.67857,21.276229999999998,21.055229999999998,21.61365,21.3098,21.543120000000002
312,20.91787,20.560670000000002,21.0559,21.2159,21.155179999999998,22.89684,21.25171,21.02364,20.54981,20.39299,20.3469,
313,22.05821,22.20589,21.37087,22.39968,21.33315,23.00796,22.21211,22.29849,21.662010000000002,21.6223,21.67439,22.51063
314,20.11006,22.294629999999998,20.70455,,,,,,,19.933729999999997,20.15338,20.3497
315,21.176579999999998,21.69106,21.87669,,20.44556,21.983079999999998,20.50446,21.18447,21.60513,19.42158,20.02337,21.27543
316,22.90468,20.99148,22.053810000000002,23.228479999999998,22.26837,22.60499,21.36437,21.45959,,22.7195,22.77642,22.50455
317,20.00785,19.525470000000002,20.54699,20.942420000000002,21.93427,22.29306,,21.41957,,21.3175,,19.851329999999997
318,22.20201,19.773979999999998,19.96564,22.237920000000003,22.47746,20.17109,22.84525,22.40502,21.96183,21.26127,21.57658,
319,24.204639999999998,22.64612,24.03691,22.03983,21.748089999999998,24.44518,24.23015,22.227970000000003,22.35531,22.45919,21.755679999999998,21.92042
320,25.19614,25.44386,25.27916,25.55655,24.54185,25.860789999999998,24.984460000000002,24.55339,24.61785,25.616220000000002,25.61737,25.97239
321,21.71511,21.93787,22.13345,22.13201,20.88039,22.13361,22.16432,21.59131,21.5077,22.06055,21.93923,22.327070000000003
322,22.86034,23.2863,21.76134,22.24365,22.89197,23.49253,22.08751,22.69196,21.123829999999998,21.57432,,20.39132
323,22.5101,22.22435,22.469829999999998,22.90993,22.45959,23.04936,22.42216,22.66095,22.570870000000003,22.74172,22.8292,22.47929
324,19.59587,22.15875,22.04707,,20.44415,,20.78037,22.26874,21.89586,,20.52583,19.59396
325,23.42304,23.297539999999998,23.2304,23.63854,22.91433,23.23026,23.69104,22.60395,22.06559,22.90459,23.08682,23.44025
326,22.9489,23.4789,23.66947,23.88883,23.845270000000003,23.69541,23.53754,23.72775,22.97651,24.300060000000002,24.33067,24.25832
327,25.40389,25.267570000000003,25.57152,25.32759,24.67093,25.45309,25.29267,25.09277,24.433770000000003,24.764310000000002,25.12935,25.49396
328,26.67142,26.81274,27.097479999999997,29.49796,29.00145,29.46412,28.829659999999997,28.61775,28.4449,26.884490000000003,26.60738,27.03653
329,,,,,23.65589,24.5402,,,,,,
330,21.99948,20.16938,20.21347,22.596410000000002,21.34798,22.599529999999998,22.680970000000002,21.78608,21.70818,22.1952,21.23649,22.00271
331,27.6541,27.407790000000002,27.9729,28.18957,27.577009999999998,27.7016,27.94882,27.58441,27.50021,26.95038,27.765790000000003,27.809559999999998
332,24.05424,24.51605,23.819779999999998,23.75307,23.78885,24.40944,23.8319,24.04494,23.93751,24.19483,24.25926,24.37809
333,24.82634,24.562089999999998,25.25843,26.08286,25.49899,26.34089,25.61046,25.273410000000002,24.82026,24.98945,24.65469,24.97583
334,22.82584,23.54699,23.19976,23.33729,21.332160000000002,24.14725,23.13746,21.7091,21.70155,22.57536,22.73995,22.84665
335,23.9478,23.734070000000003,24.11704,23.312160000000002,23.33074,23.99662,24.318170000000002,23.62187,22.35885,24.31029,24.683729999999997,25.06312
336,28.34845,27.8925,28.3262,27.744320000000002,27.00153,28.0874,27.702070000000003,27.2488,26.94112,28.22011,28.216179999999998,28.48589
337,26.68164,26.53965,26.612029999999997,26.18628,26.23916,26.905640000000002,26.396379999999997,26.049020000000002,26.318070000000002,26.22268,26.244229999999998,26.17769
338,,,,,,22.4387,,,21.0316,20.623820000000002,19.98899,21.23975
339,22.876839999999998,23.39793,22.57914,22.84789,21.93088,21.5609,22.04607,21.44177,21.84613,23.419439999999998,23.78207,23.16704
340,19.616870000000002,,20.0621,,,21.07679,,,19.262629999999998,21.99248,21.58174,22.20553
341,25.08841,25.63511,25.48882,25.10625,24.70345,25.38374,25.860960000000002,25.06345,25.00445,24.969170000000002,24.93481,25.30859
342,24.45939,24.12818,24.333679999999998,24.14701,25.17001,24.55807,24.504939999999998,24.0653,23.42163,23.63666,25.51005,25.67578
343,20.84261,20.705479999999998,21.34006,21.57589,,21.62939,21.30045,21.24719,,20.90117,21.35278,20.9346
344,21.40671,22.068939999999998,23.271420000000003,24.50039,23.01342,23.65873,24.029770000000003,23.02359,22.84238,23.4025,22.70576,23.04066
345,,20.07038,,,,,,,20.564120000000003,20.83638,,
346,23.104329999999997,21.90135,23.05102,24.635279999999998,23.0533,24.90757,22.27634,22.27412,23.296979999999998,24.385089999999998,23.77696,23.24285
347,21.394820000000003,21.9441,21.8297,22.66058,21.615,21.87511,20.62489,20.29849,20.21276,21.64535,21.69494,21.77511
348,22.53386,22.51689,21.80251,23.64603,21.025129999999997,22.61338,23.59935,21.3559,21.528029999999998,,21.71406,22.724510000000002
349,,,,,,,,20.05351,21.52807,20.4291,19.78054,
350,22.73092,20.10879,19.435,23.10543,21.983320000000003,23.27867,23.53398,,19.14818,22.22618,21.96804,22.91452
351,26.6095,26.85186,27.086890000000004,27.02263,26.34802,27.48899,27.18641,26.7618,26.86443,26.12489,26.10274,26.58205
352,22.63578,22.28218,22.70969,24.22486,21.40728,24.74684,23.058429999999998,23.41905,23.36011,22.40411,21.21068,22.49575
353,27.431409999999996,25.80001,27.505059999999997,27.500359999999997,25.62469,27.479390000000002,27.5369,25.95167,25.46989,25.67328,25.69211,25.89532
354,21.869629999999997,21.66058,22.2631,22.69436,,22.60361,21.84115,21.972920000000002,,21.28037,20.95084,22.85895
